strName,strDistrict,strState,chrStatus
680620,THRISSUR,KERALA,N
680751,THRISSUR,KERALA,N
680771,THRISSUR,KERALA,N
680313,THRISSUR,KERALA,N
680547,THRISSUR,KERALA,N
680003,THRISSUR,KERALA,N
680003,THRISSUR,KERALA,N
680751,THRISSUR,KERALA,N
680571,THRISSUR,KERALA,N
680653,THRISSUR,KERALA,N
680573,THRISSUR,KERALA,N
680561,THRISSUR,KERALA,N
680008,THRISSUR,KERALA,N
680621,THRISSUR,KERALA,N
680551,THRISSUR,KERALA,N
680026,THRISSUR,KERALA,N
680541,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680027,THRISSUR,KERALA,N
680652,THRISSUR,KERALA,N
680552,THRISSUR,KERALA,N
680611,THRISSUR,KERALA,N
680751,THRISSUR,KERALA,N
680620,THRISSUR,KERALA,N
680564,THRISSUR,KERALA,N
680014,THRISSUR,KERALA,N
680546,THRISSUR,KERALA,N
680011,THRISSUR,KERALA,N
680613,THRISSUR,KERALA,N
680027,THRISSUR,KERALA,N
680612,THRISSUR,KERALA,N
680652,THRISSUR,KERALA,N
680656,THRISSUR,KERALA,N
680571,THRISSUR,KERALA,N
680574,THRISSUR,KERALA,N
680010,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680652,THRISSUR,KERALA,N
680752,THRISSUR,KERALA,N
680028,THRISSUR,KERALA,N
680006,THRISSUR,KERALA,N
680007,THRISSUR,KERALA,N
680028,THRISSUR,KERALA,N
680564,THRISSUR,KERALA,N
680014,THRISSUR,KERALA,N
680013,THRISSUR,KERALA,N
680651,THRISSUR,KERALA,N
680017,THRISSUR,KERALA,N
680617,THRISSUR,KERALA,N
680617,THRISSUR,KERALA,N
680014,THRISSUR,KERALA,N
680651,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680014,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680751,THRISSUR,KERALA,N
680541,THRISSUR,KERALA,N
680751,THRISSUR,KERALA,N
680015,THRISSUR,KERALA,N
680006,THRISSUR,KERALA,N
680005,THRISSUR,KERALA,N
680657,THRISSUR,KERALA,N
680655,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680322,THRISSUR,KERALA,N
680641,THRISSUR,KERALA,N
680027,THRISSUR,KERALA,N
680575,THRISSUR,KERALA,N
680552,THRISSUR,KERALA,N
680552,THRISSUR,KERALA,N
680652,THRISSUR,KERALA,N
680564,THRISSUR,KERALA,N
680564,THRISSUR,KERALA,N
680653,THRISSUR,KERALA,N
680545,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680018,THRISSUR,KERALA,N
680565,THRISSUR,KERALA,N
680552,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680561,THRISSUR,KERALA,N
680004,THRISSUR,KERALA,N
680652,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680012,THRISSUR,KERALA,N
680641,THRISSUR,KERALA,N
680002,THRISSUR,KERALA,N
680551,THRISSUR,KERALA,N
680642,THRISSUR,KERALA,N
680014,THRISSUR,KERALA,N
680553,THRISSUR,KERALA,N
680631,THRISSUR,KERALA,N
680306,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680022,THRISSUR,KERALA,N
680001,THRISSUR,KERALA,N
680020,THRISSUR,KERALA,N
680005,THRISSUR,KERALA,N
680009,THRISSUR,KERALA,N
680001,THRISSUR,KERALA,N
680021,THRISSUR,KERALA,N
680581,THRISSUR,KERALA,N
680552,THRISSUR,KERALA,N
680562,THRISSUR,KERALA,N
680570,THRISSUR,KERALA,N
680007,THRISSUR,KERALA,N
680562,THRISSUR,KERALA,N
680652,THRISSUR,KERALA,N
680596,THRISSUR,KERALA,N
680654,THRISSUR,KERALA,N
680016,THRISSUR,KERALA,N
680014,THRISSUR,KERALA,N
680010,THRISSUR,KERALA,N
680004,THRISSUR,KERALA,N
673581,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670721,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670732,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670646,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
670731,WAYANAD,KERALA,N
670645,WAYANAD,KERALA,N
670644,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673593,WAYANAD,KERALA,N
673595,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673581,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673581,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673593,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673593,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673595,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673593,WAYANAD,KERALA,N
673595,WAYANAD,KERALA,N
673593,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673595,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673595,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673595,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673596,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673591,WAYANAD,KERALA,N
673577,WAYANAD,KERALA,N
673579,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673592,WAYANAD,KERALA,N
673578,WAYANAD,KERALA,N
673593,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673123,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673124,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673123,WAYANAD,KERALA,N
673576,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673576,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673589,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
673575,WAYANAD,KERALA,N
673122,WAYANAD,KERALA,N
673576,WAYANAD,KERALA,N
673121,WAYANAD,KERALA,N
